Week,Employee_ID,AHT,Schedule_Adherence,ACW,RONA,Evaluation_Completed,Efficiency,Compliance,Logging,Professionalism,Exceptions,Knowledge,Guidance,QS_Adoption_Score,Performance_Level,Needs_Coaching
5/13/2024,EMP044,18.23,85.95,1.205,2,TRUE,95,95,95,100,100,100,95,97.14,Exceeds,No
5/20/2024,EMP044,29.22,90.88,1.332,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/27/2024,EMP044,14.95,93.94,1.383,1,TRUE,100,95,85,95,95,95,100,95,Exceeds,No
6/3/2024,EMP044,11.23,92.42,1.113,0,TRUE,100,90,85,95,95,90,95,92.86,Exceeds,No
6/10/2024,EMP044,13.94,85.18,1.327,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/17/2024,EMP044,14.79,92.85,1.168,1,TRUE,100,95,100,100,100,90,95,97.14,Exceeds,No
6/24/2024,EMP044,15.37,99.95,1.156,0,TRUE,95,85,95,95,95,100,95,94.29,Exceeds,No
7/1/2024,EMP044,19.36,93.08,1.349,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/8/2024,EMP044,11.98,95.04,1.224,1,TRUE,100,90,100,95,90,90,100,95,Exceeds,No
7/15/2024,EMP044,15.67,97.54,1.276,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/22/2024,EMP044,14.31,85.47,1.244,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/29/2024,EMP044,34.85,91.21,1.359,0,TRUE,100,85,100,95,90,100,100,95.71,Exceeds,No
8/5/2024,EMP044,18.76,91.98,1.288,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/12/2024,EMP044,14.95,88.3,1.485,0,TRUE,100,90,85,100,90,100,90,93.57,Exceeds,No
8/19/2024,EMP044,10,94.12,1.241,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/26/2024,EMP044,8.54,93.93,1.396,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/2/2024,EMP044,12.5,89.44,1.203,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/9/2024,EMP044,16,94.92,1.304,2,TRUE,100,90,100,100,100,95,95,97.14,Exceeds,No
9/16/2024,EMP044,23.39,89.83,1.321,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP044,8.91,99.99,1.232,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/30/2024,EMP044,19.44,90.85,1.289,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/7/2024,EMP044,18.08,97.42,1.212,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/14/2024,EMP044,13.46,96.62,1.102,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/21/2024,EMP044,13.67,95.02,1.186,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/28/2024,EMP044,7.21,85.67,1.38,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/4/2024,EMP044,13.57,89.55,1.408,2,TRUE,100,95,90,100,100,95,100,97.14,Exceeds,No
11/11/2024,EMP044,11.83,87.09,1.212,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/18/2024,EMP044,15.5,86.68,1.263,0,TRUE,100,95,95,95,95,100,95,96.43,Exceeds,No
11/25/2024,EMP044,17.38,92.73,1.115,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/2/2024,EMP044,17.76,99.86,1.195,1,TRUE,95,95,90,95,85,95,100,93.57,Exceeds,No
12/9/2024,EMP044,11.54,92.06,1.412,1,TRUE,100,100,90,95,95,95,85,94.29,Exceeds,No
12/16/2024,EMP044,8.02,95.4,1.342,2,TRUE,95,85,95,100,90,100,90,93.57,Exceeds,No
12/23/2024,EMP044,13.59,92.03,1.182,2,TRUE,95,95,100,85,85,100,90,92.86,Exceeds,No
1/1/2024,EMP045,11.94,96.86,0.136,1,TRUE,100,90,95,95,100,90,100,95.71,Exceeds,No
1/8/2024,EMP045,8.09,98.84,1.427,2,TRUE,100,85,90,95,100,100,100,95.71,Exceeds,No
1/15/2024,EMP045,13.69,91.55,1.184,1,TRUE,100,95,85,85,100,100,100,95,Exceeds,No
1/22/2024,EMP045,16.71,97.95,1.234,0,TRUE,100,95,95,95,85,90,90,92.86,Exceeds,No
1/29/2024,EMP045,18.95,96.02,1.366,2,TRUE,95,100,100,85,95,85,100,94.29,Exceeds,No
2/5/2024,EMP045,15.09,97.9,1.324,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/12/2024,EMP045,17.72,94.79,1.284,0,TRUE,90,90,100,90,90,90,100,92.86,Exceeds,No
2/19/2024,EMP045,12.31,90.14,1.46,1,TRUE,100,100,85,100,100,85,100,95.71,Exceeds,No
2/26/2024,EMP045,19.05,88.8,1.188,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/4/2024,EMP045,12.37,95.97,1.397,1,TRUE,70,85,95,90,95,95,100,90,Meets,Yes
3/11/2024,EMP045,22.88,97.67,1.164,2,TRUE,100,85,95,100,90,95,100,95,Exceeds,No
3/18/2024,EMP045,11.96,86.35,1.346,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/25/2024,EMP045,7.93,90.44,1.448,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/1/2024,EMP045,15.97,98.81,1.283,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/8/2024,EMP045,19.89,92.43,1.39,0,TRUE,95,90,100,90,100,70,100,92.14,Exceeds,No
4/15/2024,EMP045,18.14,90.2,1.428,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/22/2024,EMP045,14.42,94.31,1.154,2,TRUE,95,85,100,90,100,90,95,93.57,Exceeds,No
4/29/2024,EMP045,16.18,97.85,1.382,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/6/2024,EMP045,16.61,93.73,1.468,0,TRUE,95,100,100,95,100,100,100,98.57,Exceeds,No
5/13/2024,EMP045,9.47,99.78,1.331,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/20/2024,EMP045,17.63,88.59,1.174,2,TRUE,95,90,100,90,95,95,95,94.29,Exceeds,No
5/27/2024,EMP045,8.71,99.49,1.151,1,TRUE,95,95,95,95,85,100,95,94.29,Exceeds,No
6/3/2024,EMP045,17.02,98.76,1.204,0,TRUE,100,100,100,95,100,95,85,96.43,Exceeds,No
6/10/2024,EMP045,9.24,94.12,1.141,0,TRUE,100,100,95,100,90,100,100,97.86,Exceeds,No
6/17/2024,EMP045,12.2,88.01,1.305,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/24/2024,EMP045,12.8,91.31,1.128,0,TRUE,100,100,90,90,100,95,90,95,Exceeds,No
7/1/2024,EMP045,9.07,89.38,1.189,2,TRUE,85,90,100,90,100,95,90,92.86,Exceeds,No
7/8/2024,EMP045,9.55,95.54,1.276,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/15/2024,EMP045,8.23,91.21,1.29,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/22/2024,EMP045,19.82,91.87,1.326,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/29/2024,EMP045,12.94,96.68,1.382,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/5/2024,EMP045,14.75,85.1,1.119,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/12/2024,EMP045,14.41,94.45,1.132,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/19/2024,EMP045,19.37,98.6,1.124,1,TRUE,95,85,95,85,85,100,100,92.14,Exceeds,No
8/26/2024,EMP045,13.57,99.71,1.269,2,TRUE,100,100,95,95,100,95,100,97.86,Exceeds,No
9/2/2024,EMP045,8.41,85.56,1.117,1,TRUE,95,100,95,100,95,95,100,97.14,Exceeds,No
9/9/2024,EMP045,12.69,96.96,1.398,0,TRUE,95,95,95,100,100,90,100,96.43,Exceeds,No
9/16/2024,EMP045,15.69,89.08,1.189,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP045,9.57,92.29,1.476,1,TRUE,85,90,95,95,90,100,100,93.57,Exceeds,No
9/30/2024,EMP045,13.74,86.45,1.295,1,TRUE,50,95,90,100,100,85,95,87.86,Meets,Yes
10/7/2024,EMP045,18.3,88.34,1.279,2,TRUE,100,90,100,33,95,100,95,87.57,Meets,Yes
10/14/2024,EMP045,19.2,95.22,1.412,2,TRUE,95,100,95,95,95,100,85,95,Exceeds,No
10/21/2024,EMP045,11.66,87.42,1.385,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/28/2024,EMP045,17.81,95.88,0.308,2,TRUE,100,100,95,100,85,70,85,90.71,Exceeds,No
11/4/2024,EMP045,13.3,97.04,1.474,0,TRUE,95,90,85,70,95,85,100,88.57,Meets,Yes
11/11/2024,EMP045,12.58,98.74,1.269,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/18/2024,EMP045,8.8,89.26,1.423,1,TRUE,100,85,95,90,90,100,100,94.29,Exceeds,No
11/25/2024,EMP045,9.12,93.8,1.252,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/2/2024,EMP045,14.55,88.35,1.435,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/9/2024,EMP045,7.12,89.12,1.204,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/16/2024,EMP045,19.18,98.81,1.216,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/23/2024,EMP045,17.58,97.91,1.371,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/1/2024,EMP046,7.82,91.22,1.185,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/8/2024,EMP046,8.49,90.07,1.192,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/15/2024,EMP046,11.25,92.91,1.222,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/22/2024,EMP046,14.05,94.36,1.372,1,TRUE,95,95,95,100,100,95,100,97.14,Exceeds,No
1/29/2024,EMP046,15.7,92.37,1.456,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/5/2024,EMP046,15.66,96.84,1.37,0,TRUE,95,95,90,100,90,95,100,95,Exceeds,No
2/12/2024,EMP046,7.62,97.93,1.431,1,TRUE,95,95,95,95,90,100,100,95.71,Exceeds,No
2/19/2024,EMP046,17.99,94.16,1.317,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/26/2024,EMP046,13.69,85.51,1.128,1,TRUE,95,90,95,100,100,100,95,96.43,Exceeds,No
3/4/2024,EMP046,16.22,95.83,1.14,1,TRUE,95,100,100,90,95,85,100,95,Exceeds,No
3/11/2024,EMP046,13.44,85.95,1.322,1,TRUE,90,100,100,100,95,100,90,96.43,Exceeds,No
3/18/2024,EMP046,8.28,87.57,1.231,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/25/2024,EMP046,12.87,91.64,1.188,1,TRUE,100,100,95,100,95,100,100,98.57,Exceeds,No
4/1/2024,EMP046,16.7,97.19,1.287,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/8/2024,EMP046,14.83,88.49,1.367,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/15/2024,EMP046,11.15,90.97,1.254,0,TRUE,95,90,100,95,85,90,100,93.57,Exceeds,No
4/22/2024,EMP046,20.42,90.25,1.421,0,TRUE,100,95,95,85,95,100,90,94.29,Exceeds,No
4/29/2024,EMP046,15.24,87.59,1.395,1,TRUE,85,85,95,100,100,100,50,87.86,Meets,Yes
5/6/2024,EMP046,12.65,86.89,1.394,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/13/2024,EMP046,16.27,95.56,1.494,1,TRUE,95,100,100,100,100,100,95,98.57,Exceeds,No
5/20/2024,EMP046,14.67,89.14,1.218,0,TRUE,100,100,100,100,100,95,100,99.29,Exceeds,No
5/27/2024,EMP046,16.89,98.66,1.358,0,TRUE,100,100,100,100,100,95,100,99.29,Exceeds,No
6/3/2024,EMP046,19.57,89.02,1.442,2,TRUE,85,85,95,100,100,100,90,93.57,Exceeds,No
6/10/2024,EMP046,15.76,99.46,1.332,1,TRUE,85,100,100,85,100,100,100,95.71,Exceeds,No
6/17/2024,EMP046,18.09,86.75,1.416,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/24/2024,EMP046,9.26,89.19,1.266,0,TRUE,100,90,100,95,100,100,100,97.86,Exceeds,No
7/1/2024,EMP046,19.3,93.52,1.336,0,TRUE,100,100,100,95,95,100,100,98.57,Exceeds,No
7/8/2024,EMP046,12.93,85.06,1.122,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/15/2024,EMP046,18.45,95.58,1.494,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/22/2024,EMP046,19.15,98.95,1.42,2,TRUE,50,100,95,95,90,95,100,89.29,Meets,Yes
7/29/2024,EMP046,14.53,96.13,1.448,0,TRUE,90,95,100,100,90,95,100,95.71,Exceeds,No
8/5/2024,EMP046,13.82,91.11,1.378,2,TRUE,100,100,100,85,100,85,100,95.71,Exceeds,No
8/12/2024,EMP046,19.57,95.39,1.174,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/19/2024,EMP046,16.65,88.46,1.112,0,TRUE,95,85,85,100,100,95,100,94.29,Exceeds,No
8/26/2024,EMP046,8.14,94.88,1.446,2,TRUE,90,100,100,95,90,100,100,96.43,Exceeds,No
9/2/2024,EMP046,31.88,94.38,1.259,0,TRUE,95,100,100,85,100,90,100,95.71,Exceeds,No
9/9/2024,EMP046,13.74,86.23,1.206,0,TRUE,100,90,100,100,95,90,100,96.43,Exceeds,No
9/16/2024,EMP046,12.59,90.87,1.325,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP046,15.9,92.84,1.268,0,TRUE,100,100,95,100,95,100,90,97.14,Exceeds,No
9/30/2024,EMP046,16.1,87.07,1.361,1,TRUE,100,90,90,100,100,90,90,94.29,Exceeds,No
10/7/2024,EMP046,18.43,99.16,1.294,1,TRUE,95,95,100,85,100,90,90,93.57,Exceeds,No
10/14/2024,EMP046,8.37,85.82,1.379,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/21/2024,EMP046,18.33,96.53,1.441,0,TRUE,100,95,90,100,90,95,100,95.71,Exceeds,No
10/28/2024,EMP046,7.93,92.88,1.178,1,TRUE,100,100,100,100,100,100,100,100,Exceeds,No
11/4/2024,EMP046,16.18,90.41,1.232,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/11/2024,EMP046,12.88,98.35,1.275,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/18/2024,EMP046,14.47,89.15,1.485,1,TRUE,100,100,85,100,90,90,85,92.86,Exceeds,No
11/25/2024,EMP046,18.72,96.78,1.246,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/2/2024,EMP046,12.94,97.32,1.252,2,TRUE,85,90,70,100,100,95,85,89.29,Meets,Yes
12/9/2024,EMP046,18.29,91.36,1.361,1,TRUE,95,85,90,85,85,100,90,90,Meets,Yes
12/16/2024,EMP046,13.55,92.79,1.268,2,TRUE,95,100,95,95,90,95,95,95,Exceeds,No
12/23/2024,EMP046,7.1,91.69,1.48,0,TRUE,90,100,90,100,90,100,100,95.71,Exceeds,No
1/1/2024,EMP047,11.99,99.73,1.458,2,TRUE,100,100,100,95,95,100,100,98.57,Exceeds,No
1/8/2024,EMP047,17.71,97.26,1.305,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/15/2024,EMP047,13.36,98.18,1.358,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/22/2024,EMP047,16.89,98.85,1.123,2,TRUE,85,100,90,100,100,100,95,95.71,Exceeds,No
1/29/2024,EMP047,17.29,90.46,1.378,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/5/2024,EMP047,14.11,88.79,1.383,2,TRUE,95,85,100,70,85,100,95,90,Meets,Yes
2/12/2024,EMP047,8.42,93.4,1.244,1,TRUE,85,85,100,100,100,95,95,94.29,Exceeds,No
2/19/2024,EMP047,14.63,92.24,1.188,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/26/2024,EMP047,34.21,97.36,1.466,1,TRUE,100,95,100,90,95,100,85,95,Exceeds,No
3/4/2024,EMP047,13.88,90.81,1.271,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/11/2024,EMP047,7.55,86.73,1.361,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/18/2024,EMP047,14.29,95.66,1.113,1,TRUE,95,70,95,95,100,85,95,90.71,Exceeds,No
3/25/2024,EMP047,9.01,90.54,1.266,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/1/2024,EMP047,17.28,88.58,1.427,2,TRUE,100,100,100,90,100,100,100,98.57,Exceeds,No
4/8/2024,EMP047,19.32,91.88,1.255,1,TRUE,100,95,100,95,100,95,100,97.86,Exceeds,No
4/15/2024,EMP047,18.94,88.47,1.341,0,TRUE,95,95,85,100,50,100,100,89.29,Meets,Yes
4/22/2024,EMP047,13.59,88.53,1.184,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/29/2024,EMP047,15.1,94.79,1.267,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/6/2024,EMP047,17.73,99.7,1.471,0,TRUE,100,100,100,100,100,90,90,97.14,Exceeds,No
5/13/2024,EMP047,19.25,93.63,1.327,0,TRUE,90,100,100,100,95,95,100,97.14,Exceeds,No
5/20/2024,EMP047,14.03,92.53,1.461,0,TRUE,85,95,90,95,100,95,100,94.29,Exceeds,No
5/27/2024,EMP047,8.33,91.2,1.461,2,TRUE,50,85,100,95,95,85,95,86.43,Meets,Yes
6/3/2024,EMP047,19.1,90.85,0.473,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/10/2024,EMP047,14.23,85.62,0.449,0,TRUE,85,95,95,95,33,100,100,86.14,Meets,Yes
6/17/2024,EMP047,8.44,94.84,1.101,2,TRUE,85,100,100,100,100,90,100,96.43,Exceeds,No
6/24/2024,EMP047,19.14,89.23,1.474,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/1/2024,EMP047,32.03,98.76,1.155,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/8/2024,EMP047,13.19,91.57,1.116,0,TRUE,100,33,100,90,95,95,100,87.57,Meets,Yes
7/15/2024,EMP047,13.92,92.88,1.122,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/22/2024,EMP047,14.18,87.78,0.181,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/29/2024,EMP047,19.21,86.12,1.348,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/5/2024,EMP047,19.99,89.65,1.261,0,TRUE,95,100,100,90,100,100,95,97.14,Exceeds,No
8/12/2024,EMP047,17.97,89.33,1.11,2,TRUE,90,100,95,90,90,95,90,92.86,Exceeds,No
8/19/2024,EMP047,15.36,90.46,1.291,2,TRUE,100,100,95,95,100,95,100,97.86,Exceeds,No
8/26/2024,EMP047,11.09,97.2,0.227,2,TRUE,100,90,95,100,100,95,100,97.14,Exceeds,No
9/2/2024,EMP047,17.28,87.96,1.403,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/9/2024,EMP047,14.5,86.96,1.212,1,TRUE,100,100,100,100,100,95,90,97.86,Exceeds,No
9/16/2024,EMP047,16.7,92.38,1.187,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP047,16.46,88.63,1.202,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/30/2024,EMP047,15.33,89.29,1.221,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/7/2024,EMP047,19.5,88.36,1.34,2,TRUE,95,85,100,100,100,100,100,97.14,Exceeds,No
10/14/2024,EMP047,7.07,99.51,1.289,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/21/2024,EMP047,17.41,93.64,1.235,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/28/2024,EMP047,14.69,97.5,0.193,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/4/2024,EMP047,9.14,91.5,1.248,0,TRUE,100,100,50,95,90,100,95,90,Meets,Yes
11/11/2024,EMP047,17.08,86.37,1.489,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/18/2024,EMP047,11.09,92.5,1.193,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/25/2024,EMP047,13.57,92.74,1.427,0,TRUE,100,100,85,100,100,95,100,97.14,Exceeds,No
12/2/2024,EMP047,12.7,94.05,1.383,1,TRUE,90,100,100,33,100,85,100,86.86,Meets,Yes
12/9/2024,EMP047,7.5,96.97,1.102,0,TRUE,95,100,100,85,100,95,90,95,Exceeds,No
12/16/2024,EMP047,17.56,89.1,1.497,0,TRUE,100,100,95,100,95,90,95,96.43,Exceeds,No
12/23/2024,EMP047,13.16,96.58,1.403,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/1/2024,EMP048,15.27,97.92,1.373,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/8/2024,EMP048,13.22,95.52,1.262,2,TRUE,90,100,100,100,95,85,100,95.71,Exceeds,No
1/15/2024,EMP048,16.22,87.24,1.322,0,TRUE,100,95,100,95,100,100,100,98.57,Exceeds,No
1/22/2024,EMP048,17.49,85.23,1.201,0,TRUE,95,100,95,95,100,100,90,96.43,Exceeds,No
1/29/2024,EMP048,7.99,85.68,1.114,2,TRUE,100,95,95,100,90,90,100,95.71,Exceeds,No
2/5/2024,EMP048,16.43,99.4,1.434,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/12/2024,EMP048,18.42,95.04,1.459,0,TRUE,100,100,90,95,95,95,95,95.71,Exceeds,No
2/19/2024,EMP048,7.28,85.92,1.165,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/26/2024,EMP048,17.4,95.72,1.415,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/4/2024,EMP048,13.91,89.02,1.396,0,TRUE,85,100,100,100,85,85,95,92.86,Exceeds,No
3/11/2024,EMP048,12.1,96.33,1.171,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/18/2024,EMP048,28.18,95.48,1.269,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/25/2024,EMP048,13.04,95.59,1.269,1,TRUE,100,95,85,95,100,90,95,94.29,Exceeds,No
4/1/2024,EMP048,9.46,96.45,1.404,1,TRUE,95,100,100,85,95,90,100,95,Exceeds,No
4/8/2024,EMP048,11.39,96.74,1.435,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/15/2024,EMP048,11.89,99.11,1.138,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/22/2024,EMP048,8.56,86.96,1.325,1,TRUE,95,85,95,85,100,100,100,94.29,Exceeds,No
4/29/2024,EMP048,16.3,94.33,1.405,2,TRUE,90,95,100,90,100,100,90,95,Exceeds,No
5/6/2024,EMP048,17.57,96.36,1.414,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/13/2024,EMP048,13.33,87.92,1.159,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/20/2024,EMP048,18.58,96.97,1.31,0,TRUE,95,100,95,100,95,100,95,97.14,Exceeds,No
5/27/2024,EMP048,19.58,86.55,1.443,2,TRUE,100,95,95,100,100,50,85,89.29,Meets,Yes
6/3/2024,EMP048,15.49,93.81,1.227,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/10/2024,EMP048,17.84,94.17,1.27,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/17/2024,EMP048,8.57,95.51,1.422,2,TRUE,100,100,100,100,85,100,85,95.71,Exceeds,No
6/24/2024,EMP048,7.21,91.84,1.136,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/1/2024,EMP048,13.94,98.38,1.444,2,TRUE,95,100,95,95,100,100,100,97.86,Exceeds,No
7/8/2024,EMP048,7.26,94.85,1.224,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/15/2024,EMP048,19.9,91.47,1.101,1,TRUE,70,100,95,100,95,90,100,92.86,Exceeds,No
7/22/2024,EMP048,23.44,96.18,1.194,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/29/2024,EMP048,16.72,91.55,1.136,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/5/2024,EMP048,13.56,93.21,1.137,1,TRUE,95,85,100,100,100,85,100,95,Exceeds,No
8/12/2024,EMP048,16.88,93.29,1.377,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/19/2024,EMP048,12.89,99.76,1.186,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/26/2024,EMP048,18.07,89.18,1.474,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/2/2024,EMP048,21.66,95.48,1.307,0,TRUE,85,90,95,95,100,95,100,94.29,Exceeds,No
9/9/2024,EMP048,19.06,93.88,1.284,0,TRUE,85,100,100,100,95,95,100,96.43,Exceeds,No
9/16/2024,EMP048,18.56,96.65,1.274,2,TRUE,95,100,90,95,90,100,95,95,Exceeds,No
9/23/2024,EMP048,17.11,89.91,1.377,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/30/2024,EMP048,11.61,99.69,1.281,2,TRUE,85,100,100,95,100,95,90,95,Exceeds,No
10/7/2024,EMP048,12.88,92.35,1.151,1,TRUE,95,85,100,100,85,100,100,95,Exceeds,No
10/14/2024,EMP048,9.58,85.59,1.452,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/21/2024,EMP048,12.1,93.7,1.271,0,TRUE,100,85,100,95,95,95,100,95.71,Exceeds,No
10/28/2024,EMP048,12.4,99.64,1.13,2,TRUE,100,95,100,95,95,90,100,96.43,Exceeds,No
11/4/2024,EMP048,15.9,92.56,1.312,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/11/2024,EMP048,13.47,85.01,1.359,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/18/2024,EMP048,13,98.12,1.21,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/25/2024,EMP048,16.18,88.99,1.42,1,TRUE,95,95,95,100,90,100,100,96.43,Exceeds,No
12/2/2024,EMP048,14.35,88.61,1.368,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/9/2024,EMP048,12.27,89.91,1.36,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/16/2024,EMP048,28.02,97.86,1.268,1,TRUE,85,100,90,100,95,95,100,95,Exceeds,No
12/23/2024,EMP048,14.48,90.99,1.485,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/1/2024,EMP049,17.61,89.71,1.21,0,TRUE,95,90,95,85,100,90,100,93.57,Exceeds,No
1/8/2024,EMP049,11.92,93.28,1.331,0,TRUE,85,100,100,100,100,100,95,97.14,Exceeds,No
1/15/2024,EMP049,16.59,85.9,1.224,2,TRUE,100,90,95,85,85,100,90,92.14,Exceeds,No
1/22/2024,EMP049,14.93,97.82,1.398,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/29/2024,EMP049,14.65,88.14,1.119,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/5/2024,EMP049,7.7,91.85,0.032,2,TRUE,100,100,85,90,95,100,85,93.57,Exceeds,No
2/12/2024,EMP049,11.27,96.13,1.424,1,TRUE,95,100,90,100,95,100,100,97.14,Exceeds,No
